Date,Prev Close,Open,High,Low,Last,Close,Average,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
27-Mar-2017,900.20,899.85,913.35,895.10,898.10,898.80,904.09,2830764,2559258540.05,31258,2156284,76.17
28-Mar-2017,898.80,900.00,905.00,897.50,904.00,903.10,901.00,565803,509786635.35,14952,333286,58.90
29-Mar-2017,903.10,904.20,914.90,900.35,912.45,912.55,907.33,1067420,968502236.15,33621,832871,78.03
30-Mar-2017,912.55,911.10,923.80,909.20,919.00,919.20,918.44,2105056,1933371981.35,45021,1625306,77.21
31-Mar-2017,919.20,919.20,920.25,905.20,911.80,911.75,914.34,1454650,1330047555.35,42780,1078291,74.13
03-Apr-2017,911.75,914.00,924.35,904.40,922.40,920.65,915.58,832000,761766589.45,33567,520407,62.55
05-Apr-2017,920.65,918.15,937.45,918.15,935.05,935.35,930.33,2246395,2089884300.65,38095,1907166,84.90
06-Apr-2017,935.35,930.85,936.25,921.00,933.40,934.65,929.60,1588953,1477083478.50,38043,1183384,74.48
07-Apr-2017,934.65,925.70,932.70,921.20,922.00,924.50,925.00,770117,712357250.00,22920,521183,67.68
10-Apr-2017,924.50,922.80,929.70,916.00,924.00,925.95,921.30,460843,424573931.00,21466,250069,54.26
11-Apr-2017,925.95,922.95,925.80,917.25,923.30,923.70,923.62,715100,660477624.45,30480,522882,73.12
12-Apr-2017,923.70,920.20,925.70,918.45,923.50,923.75,922.59,2006885,1851539250.05,23873,1773424,88.37
13-Apr-2017,923.75,921.85,929.20,918.50,922.90,923.85,923.32,1200252,1108214839.00,18978,980581,81.70
17-Apr-2017,923.85,923.00,923.80,912.10,914.00,914.05,919.00,449115,412734463.60,16838,299232,66.63
18-Apr-2017,914.05,915.00,920.95,911.05,912.35,912.75,914.39,605252,553433493.60,41152,343279,56.72
19-Apr-2017,912.75,914.60,918.45,906.00,906.25,908.55,911.83,1245002,1135230981.45,32845,995919,79.99
20-Apr-2017,908.55,912.00,917.60,906.25,914.15,915.70,910.92,1955164,1780999358.95,29189,1658798,84.84
21-Apr-2017,915.70,919.50,923.90,903.50,906.70,906.40,915.78,761841,697678445.25,23278,443337,58.19
24-Apr-2017,906.40,909.90,909.90,898.55,904.55,904.55,904.91,789135,714097037.40,31691,409875,51.94
25-Apr-2017,904.55,907.00,927.00,903.05,924.00,924.00,915.75,1105317,1012188834.15,39079,756433,68.44
26-Apr-2017,924.00,924.00,945.00,920.30,942.25,941.35,935.65,1296199,1212786273.05,44120,944528,72.87
27-Apr-2017,941.35,941.10,951.00,936.20,941.65,947.30,946.43,1096343,1037611915.15,46633,600145,54.74
28-Apr-2017,947.30,944.00,945.50,932.15,934.00,934.95,938.12,3585324,3363477138.75,63756,2837606,79.15
02-May-2017,934.95,930.20,937.25,924.00,930.00,928.10,928.21,1615426,1499461669.20,87213,1300610,80.51
03-May-2017,928.10,933.00,936.95,922.60,935.00,934.00,932.07,977037,910662479.75,49505,690865,70.71
04-May-2017,934.00,934.25,960.00,933.80,956.00,956.70,949.12,1234682,1171861992.15,51296,791390,64.10
05-May-2017,956.70,953.50,959.45,949.30,954.40,953.90,953.92,571239,544916729.00,14950,336702,58.94
08-May-2017,953.90,955.00,960.00,946.05,955.05,954.85,953.21,672197,640741961.80,16196,445342,66.25
09-May-2017,954.85,957.00,958.00,947.50,954.00,952.05,951.40,1292861,1230026048.40,20101,967445,74.83
10-May-2017,952.05,954.10,999.00,954.10,995.00,996.35,991.01,2928370,2902032174.85,60218,1098945,37.53
11-May-2017,996.35,994.40,996.00,975.95,979.80,978.75,984.21,1354465,1333084124.40,42794,864202,63.80
12-May-2017,978.75,978.30,988.00,970.25,981.00,980.20,979.32,890243,871832734.90,38960,538871,60.53
15-May-2017,980.20,981.30,988.85,974.55,982.50,983.25,980.72,734446,720288795.60,32976,420159,57.21
16-May-2017,983.25,983.00,1002.50,982.05,999.50,1000.40,994.00,1503815,1494797745.55,39717,669576,44.53
17-May-2017,1000.40,1004.00,1012.00,991.10,1009.00,1009.40,1003.84,1999387,2007056012.15,63210,996054,49.82
18-May-2017,1009.40,1008.00,1009.00,983.00,987.50,990.25,997.56,2690943,2684373562.15,78098,983594,36.55
19-May-2017,990.25,1000.00,1022.75,1000.00,1004.10,1008.00,1009.97,3059815,3090315667.80,57429,1523108,49.78
22-May-2017,1008.00,1011.35,1028.20,1009.00,1019.80,1018.60,1019.74,1788720,1824025966.10,51057,808117,45.18
23-May-2017,1018.60,1018.80,1032.00,1014.00,1023.50,1024.80,1027.17,2640069,2711793462.60,72246,1946513,73.73
24-May-2017,1024.80,1026.55,1040.00,1023.50,1038.05,1038.05,1032.11,1992083,2056056556.80,42418,1341093,67.32
25-May-2017,1038.05,1037.90,1050.00,1030.30,1045.00,1043.45,1041.56,1918721,1998462723.45,67399,1255478,65.43
26-May-2017,1043.45,1042.05,1046.95,1032.40,1041.00,1040.95,1040.43,716421,745383722.55,26030,367491,51.30
29-May-2017,1040.95,1041.00,1077.00,1038.75,1073.00,1072.25,1065.77,1771026,1887507529.80,63186,1112200,62.80
30-May-2017,1072.25,1071.10,1074.95,1053.30,1070.50,1072.60,1063.43,890684,947182049.85,19918,588068,66.02
31-May-2017,1072.60,1065.80,1074.45,1061.05,1070.00,1067.00,1067.74,2226704,2377542164.05,72236,1834087,82.37
01-Jun-2017,1067.00,1067.00,1099.45,1061.20,1094.55,1095.35,1091.65,1782269,1945606800.45,69057,1160309,65.10
02-Jun-2017,1095.35,1100.05,1103.00,1046.10,1085.00,1086.40,1083.08,2216247,2400378655.90,40705,1803842,81.39
05-Jun-2017,1086.40,1092.00,1101.30,1088.00,1095.00,1097.75,1096.57,612171,671288397.35,35182,355028,57.99
06-Jun-2017,1097.75,1097.95,1101.80,1087.00,1091.00,1091.55,1092.44,1203091,1314304860.30,29449,915629,76.11
07-Jun-2017,1091.55,1105.20,1114.25,1091.50,1106.00,1106.35,1107.07,2392047,2648170064.95,81560,1666883,69.68
08-Jun-2017,1106.35,1106.70,1115.00,1088.55,1092.90,1093.50,1103.14,935574,1032073423.10,45799,555504,59.38
09-Jun-2017,1093.50,1091.00,1105.40,1090.00,1097.00,1095.35,1095.60,691085,757155244.15,29000,403543,58.39
12-Jun-2017,1095.35,1096.00,1105.00,1083.00,1100.00,1099.65,1092.43,1059705,1157658475.50,27430,736896,69.54
13-Jun-2017,1099.65,1096.00,1109.35,1095.05,1102.00,1102.75,1103.63,1040661,1148501285.75,33761,788203,75.74
14-Jun-2017,1102.75,1105.00,1119.60,1094.20,1117.50,1113.70,1104.35,1139136,1257999932.55,42295,765088,67.16
15-Jun-2017,1113.70,1117.50,1121.50,1101.60,1102.30,1104.00,1112.05,1051935,1169806882.65,58917,764006,72.63
16-Jun-2017,1104.00,1104.00,1110.85,1088.45,1090.00,1091.80,1093.77,1550451,1695835583.95,44130,1185765,76.48
19-Jun-2017,1091.80,1094.40,1101.00,1090.30,1095.85,1095.65,1095.95,859068,941493592.50,37826,613375,71.40
20-Jun-2017,1095.65,1098.85,1101.00,1091.10,1099.30,1093.05,1094.19,1272735,1392610247.75,31555,1049900,82.49
21-Jun-2017,1093.05,1094.25,1129.00,1093.95,1127.00,1123.45,1111.87,1411671,1569593401.35,55360,898389,63.64
22-Jun-2017,1123.45,1117.00,1117.40,1092.05,1093.00,1094.05,1101.34,1000211,1101568441.05,67490,640852,64.07
23-Jun-2017,1094.05,1093.90,1102.75,1075.00,1095.05,1097.90,1091.20,1600881,1746888561.55,69468,1097595,68.56
27-Jun-2017,1097.90,1096.50,1114.95,1087.00,1092.95,1092.10,1094.25,1809437,1979973724.05,52414,1410677,77.96
28-Jun-2017,1092.10,1095.00,1104.95,1084.25,1092.00,1090.00,1093.41,1084236,1185513322.30,52162,792685,73.11
29-Jun-2017,1090.00,1094.65,1094.65,1084.25,1087.00,1088.10,1090.93,1771369,1932439891.15,30968,1376094,77.69
30-Jun-2017,1088.10,1085.00,1092.70,1064.00,1080.00,1079.60,1078.18,1501780,1619189979.55,56215,950779,63.31
03-Jul-2017,1079.60,1093.00,1100.10,1081.10,1098.00,1097.75,1092.94,823810,900378422.60,32627,491860,59.71
04-Jul-2017,1097.75,1104.40,1112.00,1083.85,1091.00,1088.10,1099.94,938993,1032834589.10,29822,615135,65.51
05-Jul-2017,1088.10,1087.00,1098.00,1082.05,1095.00,1096.70,1093.35,364842,398900021.60,13880,193345,52.99
06-Jul-2017,1096.70,1096.70,1096.70,1086.40,1092.05,1092.50,1091.50,653440,713230718.20,31534,503130,77.00
07-Jul-2017,1092.50,1091.00,1109.90,1089.80,1095.20,1097.70,1100.28,780216,858452725.35,30013,419943,53.82
10-Jul-2017,1097.70,1150.00,1150.00,1090.00,1096.00,1096.25,1098.61,155828,171193942.25,4583,62749,40.27
11-Jul-2017,1096.25,1102.00,1112.95,1097.00,1103.85,1106.45,1108.12,1088867,1206598295.95,63934,729578,67.00
12-Jul-2017,1106.45,1110.00,1138.40,1105.00,1131.90,1131.65,1129.05,1749266,1975004428.55,58316,1021808,58.41
13-Jul-2017,1131.65,1134.70,1139.90,1131.00,1133.45,1134.70,1135.57,1390586,1579105511.10,67090,958094,68.90
14-Jul-2017,1134.70,1135.00,1144.95,1125.30,1139.80,1139.30,1138.38,1430776,1628763515.65,42610,936822,65.48
17-Jul-2017,1139.30,1140.00,1156.00,1130.05,1150.50,1152.95,1145.53,1177146,1348458945.30,26930,639029,54.29
18-Jul-2017,1152.95,1153.25,1169.80,1147.30,1159.60,1157.85,1159.28,3322231,3851401818.15,74976,2098067,63.15
19-Jul-2017,1157.85,1190.00,1195.05,1135.50,1156.50,1154.35,1157.10,4799441,5553431460.95,117464,2011230,41.91
20-Jul-2017,1154.35,1155.45,1161.05,1145.00,1151.50,1152.90,1152.84,1295206,1493166527.95,31942,851040,65.71
21-Jul-2017,1152.90,1158.90,1164.20,1145.00,1158.20,1158.65,1155.57,1690899,1953952305.95,67021,1182172,69.91
24-Jul-2017,1158.65,1162.00,1164.30,1154.05,1159.15,1159.35,1159.68,1102676,1278751364.50,27902,798740,72.44
25-Jul-2017,1159.35,1155.55,1161.00,1143.00,1149.00,1149.60,1151.52,1686360,1941876822.00,40254,1236591,73.33
26-Jul-2017,1149.60,1154.00,1167.00,1141.35,1163.80,1164.55,1159.21,1563285,1812179343.40,32847,1162463,74.36
27-Jul-2017,1164.55,1163.80,1192.45,1162.15,1169.65,1171.90,1177.34,2090566,2461307992.20,54110,1232730,58.97
28-Jul-2017,1171.90,1168.60,1168.60,1141.60,1150.00,1153.85,1151.03,860381,990326066.25,29446,566104,65.80
31-Jul-2017,1153.85,1159.95,1162.60,1142.10,1160.40,1155.75,1150.43,955459,1099187393.15,24102,706038,73.90
01-Aug-2017,1155.75,1154.00,1176.90,1154.00,1174.45,1173.95,1170.77,1359063,1591148850.05,37938,1066199,78.45
02-Aug-2017,1173.95,1174.00,1175.00,1159.70,1160.30,1168.75,1167.06,587711,685893771.20,28366,382997,65.17
03-Aug-2017,1168.75,1165.50,1179.60,1158.00,1170.10,1169.90,1170.81,597333,699364820.95,28633,373613,62.55
04-Aug-2017,1169.90,1162.00,1196.30,1162.00,1193.00,1192.10,1185.64,1116836,1324167074.10,42446,694169,62.15
07-Aug-2017,1192.10,1173.00,1193.10,1171.35,1177.95,1186.30,1184.16,868190,1028072406.05,40921,631855,72.78
08-Aug-2017,1186.30,1181.70,1209.00,1181.00,1189.50,1191.00,1196.14,1329938,1590795737.90,57619,859947,64.66
09-Aug-2017,1191.00,1189.50,1195.50,1176.35,1188.60,1185.35,1188.18,833002,989752508.85,34150,504712,60.59
10-Aug-2017,1185.35,1174.85,1183.60,1166.20,1170.00,1170.70,1173.54,699787,821224811.55,33168,455716,65.12
11-Aug-2017,1170.70,1160.05,1174.80,1143.55,1155.00,1152.80,1156.94,861457,996652294.10,29621,553097,64.20
14-Aug-2017,1152.80,1154.50,1169.90,1147.20,1159.05,1155.70,1158.63,526828,610400660.25,35780,313395,59.49
16-Aug-2017,1155.70,1151.00,1190.60,1151.00,1187.00,1186.35,1178.03,1366648,1609952538.05,55267,921557,67.43
17-Aug-2017,1186.35,1185.00,1185.00,1165.00,1176.50,1177.30,1175.71,961319,1130228845.75,54456,673680,70.08
18-Aug-2017,1177.30,1170.00,1206.30,1169.45,1201.90,1202.20,1191.29,1407292,1676491944.90,47321,1037933,73.75
21-Aug-2017,1202.20,1202.30,1208.00,1182.35,1192.60,1191.45,1191.26,965962,1150711847.90,38792,631916,65.42
22-Aug-2017,1191.45,1206.30,1207.35,1188.05,1199.80,1199.60,1196.66,916218,1096400027.30,40231,621119,67.79
23-Aug-2017,1199.60,1195.10,1195.45,1183.00,1190.00,1188.15,1187.96,831796,988138959.10,25880,504554,60.66
24-Aug-2017,1188.15,1188.00,1189.70,1175.30,1182.00,1179.70,1179.30,780599,920560506.45,38930,492841,63.14
28-Aug-2017,1179.70,1181.35,1202.85,1178.75,1200.00,1199.70,1191.95,630713,751779122.80,37923,440977,69.92
29-Aug-2017,1199.70,1195.15,1198.55,1183.00,1190.00,1190.45,1187.23,1002082,1189698039.05,26053,783695,78.21
30-Aug-2017,1190.45,1197.50,1209.60,1187.25,1201.90,1204.30,1200.85,666156,799951954.50,31218,396192,59.47
31-Aug-2017,1204.30,1201.85,1222.80,1194.30,1215.10,1219.75,1211.96,1425125,1727195417.75,46730,919643,64.53
01-Sep-2017,1219.75,1216.25,1222.00,1207.15,1215.75,1216.15,1215.38,622867,757017699.25,42174,365980,58.76
04-Sep-2017,1216.15,1214.85,1214.85,1193.75,1194.10,1197.15,1200.75,586791,704589156.35,44725,392962,66.97
05-Sep-2017,1197.15,1196.40,1211.50,1192.30,1204.00,1205.20,1203.58,699191,841529750.00,49473,457485,65.43
06-Sep-2017,1205.20,1202.00,1212.00,1200.30,1202.60,1206.40,1206.07,670064,808146178.05,28400,517108,77.17
07-Sep-2017,1206.40,1209.00,1221.75,1203.70,1209.00,1208.75,1211.53,781792,947161016.60,42335,528160,67.56
08-Sep-2017,1208.75,1210.25,1218.35,1202.10,1204.90,1207.55,1210.05,663219,802528428.80,34470,443645,66.89
11-Sep-2017,1207.55,1206.00,1232.00,1206.00,1217.00,1219.90,1224.19,794869,973070275.40,38165,364323,45.83
12-Sep-2017,1219.90,1224.00,1255.00,1223.00,1249.15,1249.80,1240.84,1164498,1444950412.90,45613,761081,65.36
13-Sep-2017,1249.80,1250.00,1259.00,1245.20,1250.50,1250.95,1250.77,848136,1060822300.85,32167,588133,69.34
14-Sep-2017,1250.95,1262.10,1262.10,1230.10,1241.10,1247.85,1252.83,1239363,1552706624.95,22980,905726,73.08
15-Sep-2017,1247.85,1242.10,1256.80,1235.60,1253.95,1246.00,1245.30,1333125,1660143540.90,34386,1110451,83.30
18-Sep-2017,1246.00,1250.00,1285.95,1246.00,1282.00,1280.05,1272.30,781532,994342636.70,25210,434220,55.56
19-Sep-2017,1280.05,1287.60,1287.60,1273.55,1285.00,1279.30,1280.20,563558,721467180.65,23117,368896,65.46
20-Sep-2017,1279.30,1280.00,1281.35,1255.10,1257.55,1259.35,1262.61,1179496,1489241701.70,51488,909285,77.09
21-Sep-2017,1259.35,1261.00,1261.90,1248.00,1253.40,1256.70,1253.58,913615,1145289043.20,49123,613564,67.16
22-Sep-2017,1256.70,1252.20,1252.25,1234.10,1240.50,1239.20,1241.24,1208698,1500279425.75,51664,909368,75.24
25-Sep-2017,1239.20,1239.90,1259.00,1237.50,1247.90,1247.15,1247.28,1271436,1585835638.80,86610,953336,74.98
26-Sep-2017,1247.15,1261.10,1261.10,1201.05,1217.00,1217.35,1215.04,1751337,2127936144.20,100839,1131488,64.61
27-Sep-2017,1217.35,1217.00,1217.50,1188.00,1210.10,1205.90,1198.49,2299025,2755350415.45,87834,1566060,68.12
28-Sep-2017,1205.90,1205.80,1212.95,1192.15,1203.10,1202.80,1201.70,3007522,3614143818.20,94915,2254870,74.97
29-Sep-2017,1202.80,1209.80,1209.80,1169.00,1169.65,1173.90,1181.42,2274339,2686943073.15,67314,1649492,72.53
03-Oct-2017,1173.90,1176.50,1191.85,1171.00,1190.10,1186.35,1181.25,1970990,2328227125.95,54942,1633042,82.85
04-Oct-2017,1186.35,1191.10,1204.50,1178.70,1204.35,1197.50,1195.33,2448425,2926682340.90,46029,2005412,81.91
05-Oct-2017,1197.50,1204.35,1204.50,1183.20,1185.90,1187.65,1191.29,2305862,2746959800.05,61373,1918077,83.18
06-Oct-2017,1187.65,1193.00,1211.60,1192.15,1211.60,1207.30,1200.03,508700,610455919.05,25250,263737,51.85
09-Oct-2017,1207.30,1217.50,1223.35,1205.05,1222.50,1220.25,1216.40,720819,876807632.50,17054,525677,72.93
10-Oct-2017,1220.25,1224.10,1230.35,1205.00,1209.00,1209.20,1215.80,802675,975890527.45,32367,501426,62.47
11-Oct-2017,1209.20,1215.00,1220.50,1198.60,1214.95,1218.05,1210.54,1096016,1326769307.50,40818,731778,66.77
12-Oct-2017,1218.05,1220.05,1245.00,1216.25,1242.00,1241.00,1237.18,982442,1215458422.45,31009,454403,46.25
13-Oct-2017,1241.00,1238.00,1253.00,1231.20,1248.05,1248.60,1243.33,840717,1045285489.80,32424,400088,47.59
16-Oct-2017,1248.60,1250.00,1287.50,1249.95,1281.35,1281.30,1275.90,1276141,1628234663.35,50876,779912,61.11
17-Oct-2017,1281.30,1285.00,1288.65,1271.00,1281.45,1282.15,1277.15,654497,835890231.25,27514,428982,65.54
18-Oct-2017,1282.15,1277.00,1282.60,1260.00,1265.00,1263.95,1268.41,697765,885053145.45,28672,446105,63.93
19-Oct-2017,1263.95,1265.00,1270.00,1253.70,1255.00,1257.70,1260.69,67835,85518787.95,2845,18698,27.56
23-Oct-2017,1257.70,1266.00,1277.60,1238.60,1253.00,1249.95,1257.01,791883,995402479.75,71314,534469,67.49
24-Oct-2017,1249.95,1254.90,1274.00,1254.00,1271.95,1270.05,1266.52,1055569,1336899672.35,44550,752527,71.29
25-Oct-2017,1270.05,1281.00,1283.40,1265.10,1274.75,1272.45,1274.15,1332232,1697458300.00,56629,825270,61.95
26-Oct-2017,1272.45,1285.00,1285.00,1253.50,1268.85,1273.70,1267.26,2321903,2942448440.15,55747,1610722,69.37
27-Oct-2017,1273.70,1273.70,1273.70,1246.00,1257.65,1260.15,1255.56,875032,1098657080.60,36379,548797,62.72
30-Oct-2017,1260.15,1260.00,1269.45,1230.00,1237.70,1234.20,1247.94,1063165,1326768257.15,26269,786826,74.01
31-Oct-2017,1234.20,1241.00,1249.90,1230.45,1239.00,1237.45,1239.06,722440,895143322.55,26200,470173,65.08
01-Nov-2017,1237.45,1238.70,1263.00,1238.00,1261.00,1258.00,1254.13,1243886,1559996174.60,26299,864329,69.49
02-Nov-2017,1258.00,1261.00,1261.05,1238.05,1242.00,1241.50,1244.68,762274,948787093.80,26555,523514,68.68
03-Nov-2017,1241.50,1245.00,1245.00,1232.00,1240.00,1239.50,1237.99,656886,813220787.05,28697,445848,67.87
06-Nov-2017,1239.50,1239.00,1249.50,1234.95,1241.00,1240.60,1240.86,532305,660513923.90,24006,364556,68.49
07-Nov-2017,1240.60,1235.10,1252.20,1226.35,1239.75,1234.20,1235.46,949224,1172727953.35,25417,668851,70.46
08-Nov-2017,1234.20,1240.35,1247.90,1228.60,1240.00,1235.30,1236.41,872203,1078401083.15,48852,646734,74.15
09-Nov-2017,1235.30,1249.50,1286.05,1241.20,1255.00,1252.90,1255.91,1417669,1780458721.65,38903,660631,46.60
10-Nov-2017,1252.90,1254.65,1299.25,1244.30,1292.00,1290.65,1277.42,1933002,2469260778.45,47760,1118577,57.87
13-Nov-2017,1290.65,1295.00,1315.00,1269.25,1275.00,1279.50,1298.04,1413270,1834486578.85,88573,662306,46.86
14-Nov-2017,1279.50,1286.10,1289.00,1279.25,1283.25,1283.90,1283.59,1131348,1452187028.80,61596,895077,79.12
15-Nov-2017,1283.90,1283.90,1285.00,1258.55,1269.35,1265.00,1267.97,1195740,1516165559.90,32401,929571,77.74
16-Nov-2017,1265.00,1270.00,1287.00,1246.15,1279.05,1276.50,1271.35,911479,1158808450.10,35057,585096,64.19
17-Nov-2017,1276.50,1282.00,1297.40,1271.30,1276.30,1278.15,1281.24,1134503,1453566536.65,47149,838242,73.89
20-Nov-2017,1278.15,1280.00,1281.15,1266.15,1276.00,1274.50,1272.71,707096,899925479.30,36483,526689,74.49
21-Nov-2017,1274.50,1275.00,1285.00,1272.00,1274.65,1277.35,1277.96,828746,1059104251.90,31949,557423,67.26
22-Nov-2017,1277.35,1275.00,1277.00,1263.65,1270.35,1270.45,1269.90,646368,820821329.25,27523,444126,68.71
23-Nov-2017,1270.45,1275.00,1276.00,1262.00,1270.90,1267.50,1267.79,891839,1130661198.25,17184,711513,79.78
24-Nov-2017,1267.50,1269.40,1270.00,1253.00,1266.00,1265.95,1264.40,971523,1228393483.90,46834,692118,71.24
27-Nov-2017,1265.95,1261.00,1266.90,1250.55,1261.50,1260.30,1256.15,763155,958637751.95,34131,539588,70.70
28-Nov-2017,1260.30,1263.00,1272.95,1262.40,1267.40,1267.85,1266.79,975006,1235130804.50,31178,742822,76.19
